"","mean","se_mean","sd","0.5%","2.5%","25%","50%","75%","97.5%","99.5%","n_eff","Rhat"
"log_lambda[99]",-0.56565789354081,0.00116316711532268,0.230147834878694,-1.17272635652964,-1.01907199785132,-0.722083229892071,-0.56475221537455,-0.408976333980083,-0.118653106429726,0.0137163884676225,39149.8007698821,0.999965222184625
"log_lambda[100]",-2.46073648350247,0.00121062472259797,0.243063626075886,-3.10580252384109,-2.94356488526412,-2.62309701456873,-2.45848906108309,-2.2961054686045,-1.9900784505144,-1.8447470733375,40310.749021227,0.999952879858558
"log_lambda[101]",2.54778545383746,0.00105661405829916,0.208977785344815,1.99840520864549,2.1369542479887,2.40707534420294,2.55047143494069,2.68951793998055,2.95143607694651,3.08095825748403,39117.174319083,0.999962107344325
"log_lambda[102]",0.652706863875806,0.00109022390998139,0.219009525526322,0.075664456819816,0.218308385121356,0.505710028734947,0.654983236746551,0.802265821999597,1.07487900235596,1.20801814218443,40354.7446665895,0.999950649662698
"log_lambda[103]",-0.923926667726958,0.00114335422628283,0.22997474604972,-1.53258757558923,-1.37981770737269,-1.07749596996357,-0.921876784460565,-0.768332323613466,-0.479099406337128,-0.342012035471683,40457.4674200633,0.999974271581689
"log_lambda[104]",-2.81900525768862,0.00120542114507087,0.242870560379979,-3.46264663969399,-3.30360420448539,-2.98029156098103,-2.81813149154535,-2.65260304002642,-2.35195912471908,-2.21488720281853,40594.9619683054,0.999968390522626
"log_lambda[105]",5.11405763339906,0.000612153451118455,0.122124093442596,4.80098179968145,4.87989558877459,5.03161269404871,5.11254317291909,5.19438276915001,5.3583527446271,5.43979981764236,39799.9110298992,0.999990758167554
"log_lambda[106]",3.21897904343741,0.000661850188426952,0.131754086978196,2.87904707707446,2.96236490523628,3.13021260725663,3.21739804510809,3.30597923998316,3.48083061223028,3.57080911769951,39628.6062120872,0.999989068159751
"log_lambda[107]",2.63345190985801,0.000690779787815574,0.138184272479319,2.28201132211595,2.36452001501417,2.53999429455547,2.63250967598474,2.72554574042359,2.90806007090429,2.99691330893031,40016.3975948686,0.999934618399515
"log_lambda[108]",0.738373319896356,0.000768695516159613,0.154083009634056,0.347207662665676,0.439214383793658,0.634122804536507,0.737776861894292,0.841273330151968,1.04433685971636,1.1435254663006,40179.1560092601,0.999947510675356
"log_lambda[109]",5.74689525723629,0.000599392396569422,0.119059318826373,5.44595387119605,5.51646225656202,5.66594643014846,5.74595277055241,5.82621725383679,5.98315100028823,6.06175701781391,39455.2071564372,0.999984512122749
"log_lambda[110]",3.85181666727463,0.000651260791993398,0.130396929329202,3.52141412057598,3.59916435816031,3.76390234206312,3.85046961299397,3.93946192478763,4.1111170018271,4.19487419927922,40088.966746553,1.00000072028831
"log_lambda[111]",2.27518313567187,0.000709597657289626,0.140841218188999,1.90766743900319,1.99726942468555,2.18077974401056,2.27393397179474,2.36994860182153,2.5509362669355,2.64009842572533,39394.4643346277,0.999955122770949
"log_lambda[112]",0.380104545710209,0.00078481778421167,0.156424915838421,-0.0308319801338139,0.0730453259464158,0.275434042925627,0.380028690220975,0.485198526353887,0.686691182141823,0.787458983650022,39725.9405654904,0.999981612097003
"log_lambda[113]",8.48497095082327,0.000543023489922872,0.108643832392421,8.21447911268592,8.27745831415686,8.41093006028581,8.48309003146641,8.55698004011692,8.70319650207506,8.77519614016564,40028.8322397701,1.00006241505759
"log_lambda[114]",6.58989236086162,0.00053343313563419,0.10549472022524,6.32194844892056,6.3857534461817,6.51844861906571,6.58843486308521,6.65972398103899,6.79993642485712,6.87431254621056,39111.2296491047,0.999975749620383
"log_lambda[115]",6.00436522728222,0.00059679370341539,0.11811944699511,5.70367814411342,5.77510699936711,5.92488894095149,6.00378731095845,6.08248902326414,6.23973168982504,6.31384487570343,39173.6776511763,0.999979749010978
"log_lambda[116]",4.10928663732057,0.000623694867622473,0.124417413965599,3.79619593342406,3.87062261398216,4.02499590549949,4.10742907657841,4.19209725838632,4.35618204456673,4.43843469191664,39794.0370473631,0.999920234027746
"log_lambda[117]",9.1178085746605,0.00053407109344408,0.107676637856447,8.84747677049428,8.91093233857805,9.04475959963137,9.11561686028468,9.18932875820916,9.33456772017135,9.40301309455286,40648.5284593356,1.00004552644404
"log_lambda[118]",7.22272998469884,0.000530049190329555,0.106317000340302,6.95406851060273,7.01819667364868,7.15104043280485,7.22073135401198,7.29306982263952,7.43636371461684,7.50866101107517,40232.1348882811,0.999982747969633
"log_lambda[119]",5.64609645309608,0.000580478230921393,0.116664212110614,5.34908411726036,5.41860663579972,5.56742356595595,5.6452183031867,5.72380286988894,5.87874590155155,5.95546820140447,40392.7507638882,1.00004684982424
"log_lambda[120]",3.75101786313442,0.00061347291576076,0.12297907295021,3.43385468144035,3.5134627656912,3.6681769756131,3.74942298305951,3.83325317898286,3.99636886131936,4.07525725498185,40185.7096615131,1.00000815288755
"log_lambda[121]",5.82001681615315,0.000538485019931609,0.107276388587642,5.54631002581232,5.61158938012052,5.74716321644026,5.81828956222212,5.8917120032154,6.03250321817576,6.10251929986228,39688.1666028601,1.00003809453161
"log_lambda[122]",3.92493822619149,0.000524908123489795,0.103245720020296,3.66397581959518,3.72491567916484,3.85591509530347,3.92400498849689,3.9933734021635,4.13062385553628,4.19732877164925,38688.1111328827,1.00000248020463
"log_lambda[123]",3.3394110926121,0.000586389854192089,0.116481653905855,3.04740488592143,3.11536223326556,3.2604686505637,3.33789924620922,3.41627108040726,3.57108546785888,3.64351680219625,39458.6444955928,1.00004331552575
"log_lambda[124]",1.44433250265044,0.000610777735424804,0.122152635304005,1.13148513213291,1.20640709298901,1.36116856321856,1.44326699849849,1.52540719646409,1.687308315252,1.76832381822459,39998.0930894607,1.00001541182229
"log_lambda[125]",6.45285443999037,0.000506273257759072,0.101963781027598,6.19337686325511,6.25623801071707,6.38354514134128,6.45188279749524,6.52065155825811,6.65575253884808,6.72498471031989,40562.2360121454,0.999981842678897
"log_lambda[126]",4.55777585002872,0.00049190498993389,0.0996567124600694,4.30497271054637,4.36558869622738,4.4904284265534,4.55637854898314,4.623842525865,4.75685075699048,4.82382373151907,41044.09237287,0.999968083178518
"log_lambda[127]",2.98114231842595,0.000562912547319145,0.112388936691981,2.6912423715886,2.76139796728104,2.90507922074883,2.98128117952551,3.05734212950496,3.20043238151115,3.27249016655776,39862.567384843,0.99994571563579
"log_lambda[128]",1.08606372846429,0.000588389577388254,0.118196398264373,0.778141420120247,0.853792649595345,1.00636241069909,1.08577567254619,1.16468223182427,1.31995451016424,1.39387050935939,40353.2523421984,0.999956665740485
"log_lambda[129]",1.5106705977337,0.000616356864139282,0.121814710337716,1.20348792057049,1.27654151381222,1.42822409612319,1.50881160872507,1.59148980778682,1.75448163347702,1.83652236993802,39060.2483121279,0.999978414224372
"log_lambda[130]",-0.38440799222796,0.000651592172064098,0.129862486156355,-0.712241526705764,-0.636424992599642,-0.472093469057688,-0.385659982961496,-0.298661550943788,-0.12357391678632,-0.0378904105865204,39720.591709118,1.00000075820955
"log_lambda[131]",-0.969935125807353,0.000676850705203155,0.134478649412223,-1.3115553319847,-1.22814507095846,-1.06143662804736,-0.971629916135667,-0.881148959085017,-0.700165105356575,-0.611939286212147,39474.8879630691,1.00004874390633
"log_lambda[132]",-2.86501371576901,0.000742098956148599,0.149371296656189,-3.24259371551895,-3.15151166636961,-2.96571615001626,-2.86651284349702,-2.76561618447415,-2.56805827002447,-2.46826708648564,40514.5165208993,1.00005687028412
"log_lambda[133]",2.14350822157092,0.000640124023774821,0.12782859898306,1.82604455744994,1.89745660821075,2.05763387325279,2.14176741392583,2.22798525389927,2.39957576725285,2.4885780568764,39877.4891014839,0.999972378732161
"log_lambda[134]",0.248429631609264,0.000678125772976455,0.136926932766428,-0.10348620386563,-0.017141483740406,0.156955643168053,0.248134620219997,0.339753164776682,0.519521608880213,0.616955439659448,40771.5534119277,1.00000882609866
"log_lambda[135]",-1.3282038999935,0.000710073308171315,0.142047240313902,-1.69073214417291,-1.60501722167987,-1.42383555076288,-1.32920235438493,-1.2336903782937,-1.0488130538632,-0.955148312489811,40018.3543958618,1.00001136080393
"log_lambda[136]",-3.22328248995516,0.000775607400738814,0.1561746472852,-3.62575488839767,-3.5286890698671,-3.32797704717885,-3.22419357100338,-3.11855789260339,-2.91291415408033,-2.80925275270234,40544.9882366851,1.00004323923991
"log_lambda[137]",-1.87161872221771,0.0010948539286835,0.217094359883322,-2.43885274258078,-2.30184400008946,-2.01801655404168,-1.86942445674431,-1.7252936943365,-1.44687836282846,-1.32212438490445,39317.3934975099,1.00000445949934
"log_lambda[138]",-3.76669731217937,0.00113274829223749,0.225920397604972,-4.36249752952129,-4.21355774460227,-3.9183256669311,-3.7638416731243,-3.61420757227824,-3.3257524156164,-3.19856446769339,39778.1018310178,0.999984602968802
"log_lambda[139]",-4.35222444575876,0.00116316711532267,0.230147834878694,-4.95929290874759,-4.80563855006927,-4.50864978211002,-4.3513187675925,-4.19554288619804,-3.90521965864768,-3.77285016375033,39149.8007698823,0.999965222184625
"log_lambda[140]",-6.24730303572042,0.00121062472259797,0.243063626075886,-6.89236907605904,-6.73013143748207,-6.40966356678668,-6.24505561330104,-6.08267202082245,-5.77664500273236,-5.63131362555545,40310.749021227,0.999952879858558
"log_lambda[141]",-1.23878109838049,0.00105661405829915,0.208977785344815,-1.78816134357246,-1.64961230422926,-1.37949120801501,-1.23609511727726,-1.0970486122374,-0.835130475271444,-0.705608294733919,39117.1743190834,0.999962107344325
"log_lambda[142]",-3.13385968834215,0.00109022390998139,0.219009525526322,-3.71090209539814,-3.5682581670966,-3.28085652348301,-3.1315833154714,-2.98430073021836,-2.711687549862,-2.57854841003352,40354.7446665895,0.999950649662698
"log_lambda[143]",-4.71049321994491,0.00114335422628283,0.22997474604972,-5.31915412780718,-5.16638425959064,-4.86406252218152,-4.70844333667852,-4.55489887583142,-4.26566595855508,-4.12857858768963,40457.4674200632,0.999974271581689
"log_lambda[144]",-6.60557180990657,0.00120542114507087,0.242870560379979,-7.24921319191194,-7.09017075670334,-6.76685811319898,-6.6046980437633,-6.43916959224437,-6.13852567693703,-6.00145375503648,40594.9619683054,0.999968390522626
"log_lambda[145]",1.32749108118111,0.000612153451118456,0.122124093442596,1.0144152474635,1.09332903655664,1.24504614183076,1.32597662070114,1.40781621693206,1.57178619240915,1.65323326542441,39799.9110298991,0.999990758167554
"log_lambda[146]",-0.567587508780545,0.000661850188426952,0.131754086978196,-0.907519475143493,-0.824201646981677,-0.65635394496132,-0.569168507109864,-0.480587312234795,-0.305735939987669,-0.215757434518445,39628.6062120871,0.999989068159751
"log_lambda[147]",-1.15311464235994,0.000690779787815575,0.138184272479319,-1.504555230102,-1.42204653720378,-1.24657225766248,-1.15405687623321,-1.06102081179436,-0.878506481313658,-0.789653243287643,40016.3975948686,0.999934618399515
"log_lambda[148]",-3.0481932323216,0.000768695516159613,0.154083009634056,-3.43935888955228,-3.34735216842429,-3.15244374768145,-3.04878969032366,-2.94529322206598,-2.74222969250159,-2.64304108591735,40179.1560092601,0.999947510675356
"log_lambda[149]",1.96032870501834,0.000599392396569424,0.119059318826373,1.6593873189781,1.72989570434407,1.87937987793051,1.95938621833446,2.03965070161884,2.19658444807028,2.27519046559596,39455.2071564369,0.999984512122749
"log_lambda[150]",0.0652501150566791,0.000651260791993398,0.130396929329202,-0.265152431641974,-0.187402194057638,-0.0226642101548289,0.063903060776018,0.152895372569675,0.324550449609148,0.40830764706127,40088.966746553,1.00000072028831
"log_lambda[151]",-1.51138341654609,0.000709597657289627,0.140841218188999,-1.87889911321476,-1.7892971275324,-1.60578680820739,-1.51263258042321,-1.41661795039642,-1.23563028528245,-1.14646812649263,39394.4643346276,0.999955122770949
"log_lambda[152]",-3.40646200650774,0.00078481778421167,0.156424915838421,-3.81739853235177,-3.71352122627154,-3.51113250929232,-3.40653786199698,-3.30136802586407,-3.09987537007613,-2.99910756856793,39725.9405654904,0.999981612097003
"log_lambda[153]",4.69840439860532,0.00054302348992287,0.108643832392421,4.42791256046797,4.4908917619389,4.62436350806786,4.69652347924846,4.77041348789897,4.91662994985711,4.98862958794769,40028.8322397705,1.00006241505759
"log_lambda[154]",2.80332580864366,0.000533433135634192,0.10549472022524,2.53538189670261,2.59918689396375,2.73188206684776,2.80186831086726,2.87315742882104,3.01336987263917,3.08774599399261,39111.2296491044,0.999975749620383
"log_lambda[155]",2.21779867506427,0.000596793703415386,0.11811944699511,1.91711159189547,1.98854044714916,2.13832238873354,2.2172207587405,2.29592247104619,2.45316513760709,2.52727832348548,39173.6776511768,0.999979749010978
"log_lambda[156]",0.322720085102613,0.000623694867622471,0.124417413965599,0.00962938120611118,0.0840560617642039,0.238429353281534,0.320862524360454,0.405530706168364,0.569615492348776,0.651868139698682,39794.0370473634,0.999920234027746
"log_lambda[157]",5.33124202244255,0.000534071093444076,0.107676637856447,5.06091021827633,5.1243657863601,5.25819304741342,5.32905030806673,5.40276220599121,5.5480011679534,5.61644654233491,40648.528459336,1.00004552644404
"log_lambda[158]",3.43616343248089,0.000530049190329555,0.106317000340302,3.16750195838478,3.23163012143073,3.36447388058689,3.43416480179403,3.50650327042157,3.64979716239888,3.72209445885722,40232.1348882811,0.999982747969633
"log_lambda[159]",1.85952990087812,0.000580478230921393,0.116664212110614,1.56251756504241,1.63204008358177,1.780857013738,1.85865175096875,1.93723631767099,2.0921793493336,2.16890164918652,40392.7507638881,1.00004684982424
"log_lambda[160]",-0.0355486890835345,0.00061347291576076,0.12297907295021,-0.352711870777607,-0.273103786526748,-0.11838957660485,-0.0371435691584447,0.0466866267649123,0.209802309101411,0.288690702763899,40185.7096615132,1.00000815288755
"log_lambda[161]",7.25409771057628,0.00053848501993161,0.107276388587642,6.98039092023545,7.04567027454365,7.18124411086339,7.25237045664525,7.32579289763853,7.4665841125989,7.53660019428541,39688.1666028599,1.00003809453161
"log_lambda[162]",5.35901912061462,0.000524908123489795,0.103245720020296,5.09805671401831,5.15899657358797,5.2899959897266,5.35808588292002,5.42745429658664,5.56470474995941,5.63140966607238,38688.1111328826,1.00000248020463
"log_lambda[163]",4.77349198703523,0.000586389854192087,0.116481653905855,4.48148578034456,4.54944312768869,4.69454954498683,4.77198014063235,4.85035197483039,5.00516636228201,5.07759769661938,39458.644495593,1.00004331552575
"log_lambda[164]",2.87841339707357,0.000610777735424801,0.122152635304005,2.56556602655604,2.64048798741215,2.79524945764169,2.87734789292162,2.95948809088722,3.12138920967513,3.20240471264772,39998.0930894612,1.00001541182229
"log_lambda[165]",7.8869353344135,0.000506273257759068,0.101963781027598,7.62745775767825,7.6903189051402,7.81762603576441,7.88596369191837,7.95473245268124,8.08983343327121,8.15906560474303,40562.236012146,0.999981842678897
"log_lambda[166]",5.99185674445185,0.00049190498993389,0.0996567124600694,5.73905360496951,5.79966959065051,5.92450932097653,5.99045944340627,6.05792342028813,6.19093165141361,6.2579046259422,41044.09237287,0.999968083178518
"log_lambda[167]",4.41522321284908,0.000562912547319146,0.112388936691981,4.12532326601173,4.19547886170417,4.33916011517196,4.41536207394864,4.49142302392809,4.63451327593428,4.70657106098088,39862.567384843,0.99994571563579
"log_lambda[168]",2.52014462288742,0.000588389577388254,0.118196398264373,2.21222231454338,2.28787354401848,2.44044330512222,2.51985656696932,2.5987631262474,2.75403540458737,2.82795140378252,40353.2523421984,0.999956665740485
"log_lambda[169]",2.94475149215683,0.000616356864139283,0.121814710337716,2.63756881499362,2.71062240823535,2.86230499054632,2.9428925031482,3.02557070220995,3.18856252790016,3.27060326436115,39060.2483121279,0.999978414224372
"log_lambda[170]",1.04967290219517,0.000651592172064099,0.129862486156355,0.721839367717366,0.797655901823489,0.961987425365443,1.04842091146163,1.13541934347934,1.31050697763681,1.39619048383661,39720.5917091179,1.00000075820955
"log_lambda[171]",0.464145768615778,0.000676850705203154,0.134478649412223,0.12252556243843,0.205935823464675,0.372644266375775,0.462450978287464,0.552931935338114,0.733915789066556,0.822141608210984,39474.8879630692,1.00004874390633
"log_lambda[172]",-1.43093282134588,0.000742098956148598,0.149371296656189,-1.80851282109582,-1.71743077194648,-1.53163525559313,-1.43243194907389,-1.33153529005102,-1.13397737560134,-1.0341861920625,40514.5165208994,1.00005687028412
"log_lambda[173]",3.57758911599405,0.000640124023774818,0.12782859898306,3.26012545187307,3.33153750263388,3.49171476767592,3.57584830834896,3.6620661483224,3.83365666167599,3.92265895129953,39877.4891014842,0.999972378732161
"log_lambda[174]",1.68251052603239,0.000678125772976454,0.136926932766428,1.3305946905575,1.41693941068273,1.59103653759118,1.68221551464313,1.77383405919981,1.95360250330334,2.05103633408258,40771.5534119278,1.00000882609866
"log_lambda[175]",0.10587699442963,0.000710073308171314,0.142047240313902,-0.256651249749777,-0.170936327256734,0.010245343660252,0.104878540038202,0.200390516129432,0.38526784055993,0.478932581933319,40018.3543958619,1.00001136080393
"log_lambda[176]",-1.78920159553203,0.000775607400738808,0.1561746472852,-2.19167399397454,-2.09460817544397,-1.89389615275572,-1.79011267658024,-1.68447699818025,-1.4788332596572,-1.37517185827921,40544.9882366857,1.00004323923991
"log_lambda[177]",-0.437537827794581,0.0010948539286835,0.217094359883322,-1.00477184815765,-0.86776310566633,-0.583935659618546,-0.435343562321181,-0.291212799913368,-0.0127974684053328,0.111956509518686,39317.39349751,1.00000445949934
"log_lambda[178]",-2.33261641775624,0.00113274829223749,0.225920397604972,-2.92841663509816,-2.77947685017914,-2.48424477250797,-2.32976077870116,-2.18012667785511,-1.89167152119327,-1.76448357327026,39778.1018310176,0.999984602968802
"log_lambda[179]",-2.91814355133563,0.00116316711532268,0.230147834878694,-3.52521201432446,-3.37155765564614,-3.07456888768689,-2.91723787316937,-2.7614619917749,-2.47113876422455,-2.3387692693272,39149.8007698821,0.999965222184625
"log_lambda[180]",-4.81322214129729,0.00121062472259797,0.243063626075886,-5.45828818163591,-5.29605054305894,-4.97558267236355,-4.81097471887791,-4.64859112639932,-4.34256410830923,-4.19723273113232,40310.749021227,0.999952879858558
"log_lambda[181]",0.195299796042643,0.00105661405829915,0.208977785344815,-0.354080449149331,-0.215531409806125,0.0545896864081222,0.197985777145869,0.337032282185728,0.598950419151687,0.728472599689212,39117.1743190832,0.999962107344325
"log_lambda[182]",-1.69977879391901,0.00109022390998139,0.219009525526322,-2.27682120097501,-2.13417727267346,-1.84677562905987,-1.69750242104827,-1.55021983579522,-1.27760665543887,-1.14446751561039,40354.7446665895,0.999950649662698
"log_lambda[183]",-3.27641232552178,0.00114335422628283,0.22997474604972,-3.88507323338405,-3.73230336516751,-3.42998162775839,-3.27436244225539,-3.12081798140829,-2.83158506413195,-2.6944976932665,40457.4674200634,0.999974271581689
"log_lambda[184]",-5.17149091548344,0.00120542114507087,0.242870560379979,-5.81513229748881,-5.65608986228021,-5.33277721877585,-5.17061714934017,-5.00508869782124,-4.7044447825139,-4.56737286061335,40594.9619683053,0.999968390522626
"log_lambda[185]",2.76157197560424,0.000612153451118456,0.122124093442596,2.44849614188663,2.52740993097977,2.67912703625389,2.76005751512427,2.84189711135519,3.00586708683228,3.08731415984754,39799.9110298991,0.999990758167554
"log_lambda[186]",0.866493385642586,0.000661850188426951,0.131754086978196,0.526561419279638,0.609879247441454,0.777726949461811,0.864912387313267,0.953493582188336,1.12834495443546,1.21832345990469,39628.6062120872,0.999989068159751
"log_lambda[187]",0.280966252063193,0.000690779787815574,0.138184272479319,-0.0704743356788739,0.0120343572193529,0.187508636760647,0.280024018189919,0.373060082628774,0.555574413109472,0.644427651135488,40016.3975948686,0.999934618399515
"log_lambda[188]",-1.61411233789846,0.000768695516159613,0.154083009634056,-2.00527799512914,-1.91327127400116,-1.71836285325831,-1.61470879590053,-1.51121232764285,-1.30814879807846,-1.20896019149422,40179.15600926,0.999947510675356
"log_lambda[189]",3.39440959944147,0.000599392396569426,0.119059318826373,3.09346821340123,3.1639765987672,3.31346077235364,3.39346711275759,3.47373159604197,3.63066534249341,3.70927136001909,39455.2071564366,0.99998451212275
"log_lambda[190]",1.49933100947981,0.000651260791993399,0.130396929329202,1.16892846278116,1.24667870036549,1.4114166842683,1.49798395519915,1.58697626699281,1.75863134403228,1.8423885414844,40088.9667465529,1.00000072028831
"log_lambda[191]",-0.0773025221229543,0.000709597657289626,0.140841218188999,-0.444818218791628,-0.355216233109274,-0.171705913784258,-0.0785516860000789,0.0174629440267098,0.19845060914068,0.287612767930505,39394.4643346277,0.999955122770949
"log_lambda[192]",-1.97238111208461,0.000784817784211669,0.156424915838421,-2.38331763792863,-2.2794403318484,-2.07705161486919,-1.97245696757385,-1.86728713144093,-1.665794475653,-1.5650266741448,39725.9405654905,0.999981612097003
"log_lambda[193]",6.13248529302845,0.000543023489922872,0.108643832392421,5.8619934548911,5.92497265636204,6.05844440249099,6.13060437367159,6.2044943823221,6.35071084428024,6.42271048237082,40028.8322397701,1.00006241505759
"log_lambda[194]",4.23740670306679,0.000533433135634191,0.10549472022524,3.96946279112574,4.03326778838688,4.16596296127089,4.23594920529039,4.30723832324417,4.4474507670623,4.52182688841574,39111.2296491045,0.999975749620383
"log_lambda[195]",3.6518795694874,0.000596793703415388,0.11811944699511,3.3511924863186,3.42262134157229,3.57240328315667,3.65130165316363,3.73000336546932,3.88724603203022,3.96135921790861,39173.6776511766,0.999979749010978
"log_lambda[196]",1.75680097952574,0.000623694867622472,0.124417413965599,1.44371027562924,1.51813695618733,1.67251024770467,1.75494341878358,1.83961160059149,2.00369638677191,2.08594903412181,39794.0370473633,0.999920234027746
"log_lambda[197]",6.76532291686568,0.000534071093444076,0.107676637856447,6.49499111269946,6.55844668078323,6.69227394183655,6.76313120248986,6.83684310041434,6.98208206237653,7.05052743675804,40648.5284593361,1.00004552644404
"log_lambda[198]",4.87024432690402,0.000530049190329555,0.106317000340302,4.60158285280791,4.66571101585386,4.79855477501002,4.86824569621716,4.9405841648447,5.08387805682201,5.15617535328035,40232.1348882812,0.999982747969633
"log_lambda[199]",3.29361079530125,0.000580478230921393,0.116664212110614,2.99659845946554,3.0661209780049,3.21493790816113,3.29273264539188,3.37131721209412,3.52626024375674,3.60298254360965,40392.7507638881,1.00004684982424
"log_lambda[200]",1.3985322053396,0.00061347291576076,0.12297907295021,1.08136902364552,1.16097710789638,1.31569131781828,1.39693732526469,1.48076752118804,1.64388320352454,1.72277159718703,40185.7096615131,1.00000815288755
"beta2[1]",2.36562123521465,0.00962382196337612,1.56166753818707,-2.10781282435832,-0.795387625853409,1.39311891679717,2.38128231645991,3.35690246140971,5.39050087725307,6.65949196720104,26331.8883795929,0.999995534558774
"beta2[2]",-1.9437249832048,0.00962290578686174,1.56288211330678,-6.34759034770674,-5.11908171203529,-2.92108797833344,-1.92800157919338,-0.946223247467225,1.0913958935842,2.35520229159291,26377.885209626,1.00000487142538
"beta2[3]",-5.32601430315621,0.00963589663055904,1.56772680268564,-9.80981326759117,-8.5046924872138,-6.30654887957246,-5.30983778302829,-4.32322539719435,-2.27657292399563,-1.01624316179998,26470.1560604614,0.999994301198774
"beta2[4]",-2.12690449975739,0.00961850106421417,1.56232990013766,-6.59246928709285,-5.287801011214,-3.09971906529722,-2.11183452734071,-1.1305835786493,0.908516114720373,2.1744218445773,26383.3958854155,1.00000163405536
"beta2[5]",1.24400881766682,0.00961969788537583,1.56201665604094,-3.19600262233955,-1.92263383821481,0.273003765632475,1.26015642932532,2.23888638854899,4.27516905141981,5.53240629741818,26366.2554416046,0.999996586677235
"beta3[1]",-0.0997576591517738,0.0100760463597371,1.61375160616266,-4.68993446609309,-3.30280694051306,-1.1176637259318,-0.0940830151518268,0.930072653429183,3.06521632893208,4.34097077988383,25650.3361543466,1.00006410870685
"beta3[2]",-2.58036338269282,0.0100669560571335,1.61295989002559,-7.18601474493118,-5.78589618484745,-3.59410935305399,-2.57534545499697,-1.5553092578573,0.600060158009826,1.80937219599168,25671.4730635876,1.00005711721415
"beta3[3]",0.53307996468545,0.0100763699060909,1.6138539059628,-4.04819907979293,-2.6756274580764,-0.486680091764883,0.533759966747401,1.55918890767566,3.70204052062649,4.96617528072473,25651.9409198964,1.00005758840681
"beta3[4]",-2.93863215687897,0.0100685216345424,1.6145461392674,-7.53008919959385,-6.15066824245141,-3.96065555118549,-2.93729185725696,-1.91211747926035,0.233200184280731,1.49076109993876,25713.99207762,1.00005933904914
"beta4[1]",-0.880739352125117,0.0105630938164951,1.80352915542604,-5.73950114938515,-4.43101164907768,-2.04998641476972,-0.891703708850853,0.272947845242893,2.69535275838385,4.0976795380186,29151.7117343141,1.00004377277082
"beta4[2]",-2.77581794208677,0.0105580053214399,1.80314792748281,-7.62923997660627,-6.32976702114561,-3.94747073390313,-2.78405201240951,-1.62519054239363,0.81113920639734,2.19225955164283,29167.483506408,1.00003815674343
"phi",5.88811249125881,0.00500829955439493,1.01191892025854,3.71273330082506,4.14450065301143,5.16579466275152,5.81427535005511,6.51599597603093,8.06604919354296,8.98803444123039,40823.5566342223,1.00014771421942
"pred_y[1]",12543.623725,6.82920639588985,1359.45574458684,9460.995,10111.975,11595,12456,13400,15433,16583,39626.8610140039,1.00003554957466
"pred_y[2]",1884.8022,1.02278824791672,200.590399665265,1432,1526,1746,1873,2011,2310,2478.005,38463.5025156648,0.999968250179869
"pred_y[3]",1050.838525,0.643394135239297,127.474508214703,768,825,961,1042,1130,1324,1425,39254.7752032813,1.00005679203223
"pred_y[4]",158.100575,0.116835524459986,23.1936318476284,105,116,142,157,173,208,227,39408.2993872104,0.999992927928037
"pred_y[5]",23604.921625,12.074494743359,2427.75127050489,18084.995,19276,21905,23463,25140,28760,30849.04,40426.9005948963,0.999987393119815
"pred_y[6]",3547.499475,1.78963419391371,360.992403573275,2721.995,2902,3297,3525,3772,4320,4622,40688.1166543852,0.999962456588997
"pred_y[7]",734.409575,0.437546870479088,87.1664784948535,534,578,673,730,790,917,988,39687.1431837757,0.999954948119867
"pred_y[8]",110.481225,0.0833822835683963,16.8319333514862,72,80,99,109,121,146,159,40749.3265712618,0.999946786621585
"pred_y[9]",169.00665,0.122589695453909,24.5914217610145,114,126,152,167,184,221,243,40240.1271570119,0.999953394302721
"pred_y[10]",25.40385,0.0303480668051807,6.0348335236281,12,15,21,25,29,38,43,39542.9008290182,1.00007369829037
"pred_y[11]",14.18105,0.0218165854227073,4.22245978390136,5,7,11,14,17,23,26,37459.1127073185,1.00001303004927
"pred_y[12]",2.14425,0.00758437027573748,1.50678422392443,0,0,1,2,3,6,7,39469.6317052562,1.0000066149602
"pred_y[13]",318.21795,0.225771471050701,44.7392443811603,220,239,287,315,346,415,455,39268.0345362535,1.00000016204153
"pred_y[14]",47.92735,0.0480894000755575,9.56412613834748,26,31,41,47,54,68,76,39554.1332373315,1.00001008834839
"pred_y[15]",9.9082,0.0173562084127117,3.45766852760522,2,4,7,10,12,17,20,39687.7977511189,1.00005574245311
"pred_y[16]",1.496575,0.00629944925060514,1.24367477161352,0,0,1,1,2,4,5,38977.0069140513,1.00004672971238
"pred_y[17]",5.8413,0.0137994613397451,2.72795717593987,0,1,4,6,8,12,14,39079.6646749504,1.00010808441414
"pred_y[18]",0.877175000000001,0.0048848248940747,0.95893795859025,0,0,0,1,1,3,4,38537.4540338811,1.00004263314481
"pred_y[19]",0.487424999999998,0.00356620973054051,0.706437786173391,0,0,0,0,1,2,3,39240.4591534509,1.00002124429847
"pred_y[20]",0.0722,0.00133976263911648,0.268493877442319,0,0,0,0,0,1,1,40161.7887983136,1.00000970753558
"pred_y[21]",10.971325,0.0202498943771904,4.02333287518689,3,4,8,11,13,20,23,39475.3879931123,0.999947291186898
"pred_y[22]",1.6547,0.00663331977082174,1.33375874235538,0,0,1,1,2,5,6,40428.9712745479,1.00002990594752
